index,account,postdate,tweet,link,topic_tag,comments,retweets,likes,shares,replysource
66,john7281962,2025-08-12T22:26:31.000Z,"I was at Walgreens yesterday, and it made me sad, with everything we know about vaccines that I saw a parent having their child shot up with some garbage, that they are TOLD TO DO, instead of refusing to do it. Folks stand up for the children, because someone has to, because the schools won't and the government sure won't. I was at Walgreens yesterday, and it made me sad, with everything we know about vaccines that I saw a parent having their child shot up with some garbage, that they are TOLD TO DO, instead of refusing to do it. Folks stand up for the children, because someone has to, because the schools won't and the government sure won't.",https://www.threads.com/@john7281962/post/DNRYyeSBtrR,"",1000,0,83,0,NaN
67,gernorlat,2025-08-13T02:10:31.000Z,"I’m old enough to have lived through measles, mumps, chicken pox, and rubella before there were vaccines for them. Rubella wasn’t bad, but if a pregnant woman gets it, it can cause severe harm to the developing fetus. Mumps was awful. Chicken pox was torture. Imagine unbearable itching all over but you can’t scratch. Measles was the sickest I have ever been in my life. It can damage the eyes, so I had to lie in a darkened room, no reading, no TV. This generation has no idea. I’m old enough to have lived through measles, mumps, chicken pox, and rubella before there were vaccines for them. Rubella wasn’t bad, but if a pregnant woman gets it, it can cause severe harm to the developing fetus. Mumps was awful. Chicken pox was torture. Imagine unbearable itching all over but you can’t scratch. Measles was the sickest I have ever been in my life. It can damage the eyes, so I had to lie in a darkened room, no reading, no TV. This generation has no idea.",https://www.threads.com/@gernorlat/post/DNRybKfspMx,"",0,0,0,0,NaN
68,thebackpackingmom,2025-03-20T22:43:52.000Z,"“Absolutely not take the MMR [vaccine],” she said. “The measles wasn’t that bad. [The other children] got over it pretty quickly.” “Absolutely not take the MMR [vaccine],” she said. “The measles wasn’t that bad. [The other children] got over it pretty quickly.” Ummmm. It wasn’t that bad? My sister in Christ, it KILLED your baby girl. I guess she just wasn’t your favorite kid? What in the actual fuck!? Ummmm. It wasn’t that bad? My sister in Christ, it KILLED your baby girl. I guess she just wasn’t your favorite kid? What in the actual fuck!? the.independentVerified the.independent the.independent the.independent Parents of unvaccinated 6-year-old killed by measles in Texas speak out. They still are anti-vax Parents of unvaccinated 6-year-old killed by measles in Texas speak out. They still are anti-vax Parents of unvaccinated 6-year-old killed by measles in Texas speak out. They still are anti-vax Parents of unvaccinated 6-year-old killed by measles in Texas speak out. They still are anti-vax independent.co.uk independent.co.uk Parents of child killed by measles appear in anti-vaccine video Parents of child killed by measles appear in anti-vaccine video",https://www.threads.com/@thebackpackingmom/post/DHcDgpiy8JI,"Measles",3200,0,4200,0,NaN
69,unknown,2025-03-20T18:09:32.000Z,"the.independentVerified the.independent the.independent the.independent Parents of unvaccinated 6-year-old killed by measles in Texas speak out. They still are anti-vax Parents of unvaccinated 6-year-old killed by measles in Texas speak out. They still are anti-vax Parents of unvaccinated 6-year-old killed by measles in Texas speak out. They still are anti-vax Parents of unvaccinated 6-year-old killed by measles in Texas speak out. They still are anti-vax independent.co.uk independent.co.uk Parents of child killed by measles appear in anti-vaccine video Parents of child killed by measles appear in anti-vaccine video",https://www.threads.com/@the.independent/post/DHbkHd9O43r,"",3200,0,4200,0,NaN
70,ansapphire.ap,2025-09-04T17:41:44.000Z,"I post this occasionally as a warning. I contacted measles as a child. Which led to me getting Encephalitis. Which can sometimes happens in measles cases. Encephalitis is swelling of the brain. While hospitalized ended up in a coma. The dr told my Mom there was a chance if I came out of the coma I would be mentally challenged. Didn’t happen but I spent months having to re-learn all the things parents teach toddlers. RFK Jr is a direct threat to children’s health. Fire him. I post this occasionally as a warning. I contacted measles as a child. Which led to me getting Encephalitis. Which can sometimes happens in measles cases. Encephalitis is swelling of the brain. While hospitalized ended up in a coma. The dr told my Mom there was a chance if I came out of the coma I would be mentally challenged. Didn’t happen but I spent months having to re-learn all the things parents teach toddlers. RFK Jr is a direct threat to children’s health. Fire him.",https://www.threads.com/@ansapphire.ap/post/DOMGe0WDm_p,"",64,0,11800,0,NaN
71,moodybill,2025-12-30T13:17:35.000Z,"This response to a vaccines post. My parents followed full vaccination schedule. I’m 64 years old. This response to a vaccines post. My parents followed full vaccination schedule. I’m 64 years old. I plan on living forever. It’s going okay so far I plan on living forever. It’s going okay so far",https://www.threads.com/@moodybill/post/DS45Qf3CP9_,"",0,0,0,0,NaN
72,maryrosscrawford,2025-12-30T15:21:58.000Z,"I stood in line in a high school gym in 1961 so I wouldn't get polio. I was vaccinated against small pox. I had measles, mumps and rubella as a child because no vaccines were available. I get regular flu and COVID shots and boosters. So far, the after effects are that i haven't been crippled or died unnecessarily. I'm 71. I stood in line in a high school gym in 1961 so I wouldn't get polio. I was vaccinated against small pox. I had measles, mumps and rubella as a child because no vaccines were available. I get regular flu and COVID shots and boosters. So far, the after effects are that i haven't been crippled or died unnecessarily. I'm 71.",https://www.threads.com/@maryrosscrawford/post/DS5HfhtDkPs,"",0,0,0,0,NaN
73,itsrachelonline,2025-03-03T01:40:42.000Z,"What is the Oregon Fucking Trail timeline are we in?!? What is the Oregon Fucking Trail timeline are we in?!? Measles? Rubella??! DYSENTARY?!?!? Measles? Rubella??! DYSENTARY?!?!?",https://www.threads.com/@itsrachelonline/post/DGuBcD8tAgr,"",59,0,2700,0,NaN
74,pizzacakecomic,2025-04-14T03:17:23.000Z,"pizzacakecomicVerified I wasn't expecting measles to come back either... I wasn't expecting measles to come back either...",https://www.threads.com/@pizzacakecomic/post/DIaV5BItjG5,"",175,0,15000,0,NaN
75,nikkinegs31,2025-07-02T01:59:15.000Z,"Listen yall. If a bat flies into your house. GET THE POST EXPOSURE RABIES VACCINE. Why is there hesitation on this? Don’t get it and literally risk death. Listen yall. If a bat flies into your house. GET THE POST EXPOSURE RABIES VACCINE. Why is there hesitation on this? Don’t get it and literally risk death. Once rabies symptoms start to appear, it’s generally too late and usually results in death. Rabies WILL KILL you.  Don’t mess around with it! Once rabies symptoms start to appear, it’s generally too late and usually results in death. Rabies WILL KILL you.  Don’t mess around with it!",https://www.threads.com/@nikkinegs31/post/DLlnv31t0by,"",0,0,0,0,NaN
76,mallyreinhart,2025-07-02T06:21:38.000Z,"I had the rabies shots at age 5 after being bit by a ferrell cat.  Not too long after I came down with CLL (leukemia). Just saying, there is sometimes more than a financial price to getting a shot. I had the rabies shots at age 5 after being bit by a ferrell cat.  Not too long after I came down with CLL (leukemia). Just saying, there is sometimes more than a financial price to getting a shot.",https://www.threads.com/@mallyreinhart/post/DLmFxm-uOEN,"",0,0,0,0,NaN
77,survivedcancers,2025-11-30T06:18:18.000Z,"Junctional EB, one of the things Brooklyn hates the most is lancing blisters. This one was huge and only happened today as she was playing. This happens on her skin very easily. One hour it’s not there. The next it is. EB is so unfair. But B is such a strong girl! ❤️🦋 #JEB #butterflywarrior #butterflyskin #junctionalepidermolysisbullosa #fuckeb #awareness #awarenessvideo #awarenessmatters #cureJEB #cureEB #blisters Junctional EB, one of the things Brooklyn hates the most is lancing blisters. This one was huge and only happened today as she was playing. This happens on her skin very easily. One hour it’s not there. The next it is. EB is so unfair. But B is such a strong girl! ❤️🦋 #JEB #butterflywarrior #butterflyskin #junctionalepidermolysisbullosa #fuckeb #awareness #awarenessvideo #awarenessmatters #cureJEB #cureEB #blisters",https://www.threads.com/@survivedcancers/post/DRq5bIYjMeq,"",0,0,0,0,NaN
78,likeasistersupport,2025-02-27T15:59:20.000Z,"When I had my third baby, my bloodwork revealed that my 1984 MMR vaccine wasn’t still protecting me from measles and I needed a booster. Talk to your doctor about this, millennials! When I had my third baby, my bloodwork revealed that my 1984 MMR vaccine wasn’t still protecting me from measles and I needed a booster. Talk to your doctor about this, millennials!",https://www.threads.com/@likeasistersupport/post/DGlQhXyRzFq,"Measles",0,0,0,0,NaN
79,irnafadzila,2025-07-28T10:12:50.000Z,"🌸 Hi Mommies & Paediatricians in JB! 🌸 I have a quick question 🙏🏻 🌸 Hi Mommies & Paediatricians in JB! 🌸 I have a quick question 🙏🏻 My child already received the MMR vaccine from a private hospital when she was small. Both dose taken. Do I still need to bring her for the KKM’s recommended MMR vaccination now? She’s 4 this year and her preschool is pushing for it.. Just wanna make sure if it is necessary.. My child already received the MMR vaccine from a private hospital when she was small. Both dose taken. Do I still need to bring her for the KKM’s recommended MMR vaccination now? She’s 4 this year and her preschool is pushing for it.. Just wanna make sure if it is necessary.. Appreciate any advice. Thank you 🫶🏻 Appreciate any advice. Thank you 🫶🏻",https://www.threads.com/@irnafadzila/post/DMpc5vOy0PP,"Johor Bahru",0,0,0,0,NaN
80,drtehwaibin_paeds,2025-07-29T03:10:51.000Z,"Hi mommy. I'm Dr. Teh, Paeds here from JB. Hi mommy. I'm Dr. Teh, Paeds here from JB. Yes encourage to take as booster for protection since child is already 4y.o, last MMR was like during 1 year old for her. This vaccine is MR (only measles n rubella), not MMR. Yes encourage to take as booster for protection since child is already 4y.o, last MMR was like during 1 year old for her. This vaccine is MR (only measles n rubella), not MMR. Best is anak also covered with other vaccination like influenza or chicken pox as well ya. Best is anak also covered with other vaccination like influenza or chicken pox as well ya.",https://www.threads.com/@drtehwaibin_paeds/post/DMrRZ6myp8T,"",0,0,0,0,NaN
81,pattyblount3,2025-12-30T03:51:59.000Z,"I’m scared, y’all. I have no measurable measles immunity according to blood test. I also have an auto immune disease and cannot get the MMR shot because it’s live culture. Measles cases are spiking  because too many people think IT’S A COMMON COLD. I’m scared, y’all. I have no measurable measles immunity according to blood test. I also have an auto immune disease and cannot get the MMR shot because it’s live culture. Measles cases are spiking  because too many people think IT’S A COMMON COLD.",https://www.threads.com/@pattyblount3/post/DS34h3XjMbI,"",0,0,0,0,NaN
82,scottishsithphotoygraphy,2025-03-04T05:33:52.000Z,"I was born in the early 1970's. Our family GP refused to vaccinate me against measles. She was an older lady and she believed natural immunity was better than vaccination. I caught measles when I was 12. It sucked. It was painful, and I thought I was going blind. I couldn't eat because of sore spots in my mouth. Vaccinate your children. I was born in the early 1970's. Our family GP refused to vaccinate me against measles. She was an older lady and she believed natural immunity was better than vaccination. I caught measles when I was 12. It sucked. It was painful, and I thought I was going blind. I couldn't eat because of sore spots in my mouth. Vaccinate your children.",https://www.threads.com/@scottishsithphotoygraphy/post/DGxA6ynI6dc,"",0,0,5200,0,NaN
83,aaronkretz,2025-12-12T21:46:44.000Z,"We don’t simply have a measles outbreak here in South Carolina. We have an outbreak of anti-vax lunacy, and measles is one of the side effects. We don’t simply have a measles outbreak here in South Carolina. We have an outbreak of anti-vax lunacy, and measles is one of the side effects.",https://www.threads.com/@aaronkretz/post/DSLdN3OlHFm,"",36,0,12800,0,NaN
84,markdavisforcongress,2025-12-11T14:30:47.000Z,"markdavisforcongressVerified BREAKING South Carolina just quarantined 254 people in a measles outbreak that’s already blown past 110 cases. BREAKING South Carolina just quarantined 254 people in a measles outbreak that’s already blown past 110 cases. This shouldn’t be happening in America. Not in 2025. Not with a virus this contagious. This shouldn’t be happening in America. Not in 2025. Not with a virus this contagious. Measles was eradicated in 2000. It’s back. Measles was eradicated in 2000. It’s back.",https://www.threads.com/@markdavisforcongress/post/DSIGh_JkUKG,"",498,1400,13800,465,NaN
85,markdavisforcongress,2025-12-11T15:14:39.000Z,"markdavisforcongressVerified I’ve posted about this before. But my first girlfriend as a teenager died from measles. She she was born in Thailand and didn’t have access to vaccines like we do so she got measles as a young child. When she turned 18, it came back and killed her. violently 2/3 I’ve posted about this before. But my first girlfriend as a teenager died from measles. She she was born in Thailand and didn’t have access to vaccines like we do so she got measles as a young child. When she turned 18, it came back and killed her. violently",https://www.threads.com/@markdavisforcongress/post/DSILjPTEWwO,"",0,0,0,0,NaN
86,paigedandconfused,2025-04-20T01:38:44.000Z,"I’m not arguing with anti-vaxxers. It’s 2025 and kids are literally dying from measles, a completely preventable disease. I’m not arguing with anti-vaxxers. It’s 2025 and kids are literally dying from measles, a completely preventable disease.",https://www.threads.com/@paigedandconfused/post/DIpnXqgNEMt,"",836,1300,27000,52,NaN
87,rubin_allergy,2025-09-07T23:12:53.000Z,"rubin_allergyVerified RFK Jr and Joseph Ladapo don’t care if this becomes more common again if vaccination coverage continues to drop. RFK Jr and Joseph Ladapo don’t care if this becomes more common again if vaccination coverage continues to drop. Do you know what this is? Do you know what this is?",https://www.threads.com/@rubin_allergy/post/DOUawzrAIYy,"",2200,0,4900,0,NaN
88,cherylburns631,2025-09-07T23:58:55.000Z,"I re-boosted my childhood vaccines. I got the MMR and TDAP. I just need the polio vax and a hepatitis I believe. Getting my flu shot tomorrow and Covid next week. I re-boosted my childhood vaccines. I got the MMR and TDAP. I just need the polio vax and a hepatitis I believe. Getting my flu shot tomorrow and Covid next week.",https://www.threads.com/@cherylburns631/post/DOUgB9_ia1i,"",0,0,0,0,NaN
89,celesteholloway,2025-08-28T01:36:37.000Z,"My great granddaughter is in the hospital tonight. She had a minor hand surgery to remove a sore. They suspect MRSA. 3 days in a row she was taken to ER and today they actually are doing something. I’m upset as I thought staph as soon as I saw it. She has limited mobility in her thumb right now. They cut a lot out. Waiting on full culture for results.  She is 6 years old. My great granddaughter is in the hospital tonight. She had a minor hand surgery to remove a sore. They suspect MRSA. 3 days in a row she was taken to ER and today they actually are doing something. I’m upset as I thought staph as soon as I saw it. She has limited mobility in her thumb right now. They cut a lot out. Waiting on full culture for results.  She is 6 years old.",https://www.threads.com/@celesteholloway/post/DN4WeAPDar9,"",0,0,0,0,NaN
90,fantasyrants,2025-08-10T05:13:46.000Z,"Someone just said that Hand, Foot, and Mouth is just ""repackaged"" Measles. Someone just said that Hand, Foot, and Mouth is just ""repackaged"" Measles. Look I know not everyone studied epidemiology but HFM (Coxsackie virus) is NOT Measles (Rubeola). Please put your conspiracy theory energy into something more productive than fear-mongering communicable diseases. Look I know not everyone studied epidemiology but HFM (Coxsackie virus) is NOT Measles (Rubeola). Please put your conspiracy theory energy into something more productive than fear-mongering communicable diseases.",https://www.threads.com/@fantasyrants/post/DNKZAogM-95,"",0,0,1100,0,NaN
91,lauras.write.edits,2025-02-22T03:02:30.000Z,"Since anti-vaxxers prefer anecdotal evidence rather than scientific, I am going to give anecdotal evidence to explain why I am pro-vaccines. Since anti-vaxxers prefer anecdotal evidence rather than scientific, I am going to give anecdotal evidence to explain why I am pro-vaccines. Gather round friends, and let me tell you about my grandma. Gather round friends, and let me tell you about my grandma. My grandma was born in 1934. As she grew up, she caught whooping cough, chicken pox, and rubella TWICE each. Yes, you read that right. Twice. One of my theories that her immune system got wiped out by measles at some point. (1) 1/4 My grandma was born in 1934. As she grew up, she caught whooping cough, chicken pox, and rubella TWICE each. Yes, you read that right. Twice. One of my theories that her immune system got wiped out by measles at some point. (1)",https://www.threads.com/@lauras.write.edits/post/DGW_pavs3Ja,"",0,0,1000,0,NaN
