index,account,postdate,tweet,link,comments,retweets,likes,views,replysource
"1180","unknown","2026-07-12T16:24:00.000Z","Sama campak doang takut","","0","0","0","-1","https://web.facebook.com/safitri.lopheupholepheld/posts/pfbid0KKDQjbwf7RLhTKEMH1VV3dobnj6zEzCwu5kht5wq77S6dgE1A6bG25buej5R6BpHl"
"1181","unknown","2026-07-12T15:50:00.000Z","#Salesvaksin","","0","0","0","-1","https://web.facebook.com/safitri.lopheupholepheld/posts/pfbid0KKDQjbwf7RLhTKEMH1VV3dobnj6zEzCwu5kht5wq77S6dgE1A6bG25buej5R6BpHl"
"1182","unknown","2026-07-12T15:52:00.000Z","Bao Chenx  Jefri Papahnya Aqiela","","0","0","0","-1","https://web.facebook.com/safitri.lopheupholepheld/posts/pfbid0KKDQjbwf7RLhTKEMH1VV3dobnj6zEzCwu5kht5wq77S6dgE1A6bG25buej5R6BpHl"
"1183","Nna Azmi","2026-07-10T18:00:00.000Z","Anaku lagi opname karna campak udah 2hari ini","","0","0","0","-1","https://web.facebook.com/safitri.lopheupholepheld/posts/pfbid0KKDQjbwf7RLhTKEMH1VV3dobnj6zEzCwu5kht5wq77S6dgE1A6bG25buej5R6BpHl"
"1184","unknown","2026-07-12T02:24:00.000Z","Sama campak doang takut","","0","0","0","-1","https://web.facebook.com/safitri.lopheupholepheld/posts/pfbid0KKDQjbwf7RLhTKEMH1VV3dobnj6zEzCwu5kht5wq77S6dgE1A6bG25buej5R6BpHl"
"1185","unknown","2026-07-12T01:50:00.000Z","#Salesvaksin","","0","0","0","-1","https://web.facebook.com/safitri.lopheupholepheld/posts/pfbid0KKDQjbwf7RLhTKEMH1VV3dobnj6zEzCwu5kht5wq77S6dgE1A6bG25buej5R6BpHl"
"1186","unknown","2026-07-12T01:52:00.000Z","Bao Chenx  Jefri Papahnya Aqiela","","0","0","0","-1","https://web.facebook.com/safitri.lopheupholepheld/posts/pfbid0KKDQjbwf7RLhTKEMH1VV3dobnj6zEzCwu5kht5wq77S6dgE1A6bG25buej5R6BpHl"
"1187","Wahida Agustina","2025-12-22T02:56:00.000Z","Ayo saling support biar sukses bersama  https://www.facebook.com/wahida.agustina.332/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/wahida.agustina.332/posts/pfbid02APZJmjbmCxzrvKBDECQpiatysUU3Re82eTf1tMEhJhSFkh5so8prZiS4FcyXdW2El"
"1188","Nathan Anwar","2025-12-22T03:38:00.000Z","Alhamdulillah sehat selalu y dek","","0","0","0","-1","https://web.facebook.com/wahida.agustina.332/posts/pfbid02APZJmjbmCxzrvKBDECQpiatysUU3Re82eTf1tMEhJhSFkh5so8prZiS4FcyXdW2El"
"1189","Ali Sulistiana","2025-12-22T12:56:00.000Z","Assalamualaikum","","0","0","0","-1","https://web.facebook.com/wahida.agustina.332/posts/pfbid02APZJmjbmCxzrvKBDECQpiatysUU3Re82eTf1tMEhJhSFkh5so8prZiS4FcyXdW2El"
"1190","Sudirman","2026-01-03T09:15:00.000Z","Salam sehat selalu","","0","0","0","-1","https://web.facebook.com/wahida.agustina.332/posts/pfbid02APZJmjbmCxzrvKBDECQpiatysUU3Re82eTf1tMEhJhSFkh5so8prZiS4FcyXdW2El"
"1191","Zaenal","2025-12-22T13:54:00.000Z","Selamat malam kK","","0","0","0","-1","https://web.facebook.com/wahida.agustina.332/posts/pfbid02APZJmjbmCxzrvKBDECQpiatysUU3Re82eTf1tMEhJhSFkh5so8prZiS4FcyXdW2El"
"1192","Wahida Agustina","2025-12-21T11:56:00.000Z","Ayo saling support biar sukses bersama  https://www.facebook.com/wahida.agustina.332/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/wahida.agustina.332/posts/pfbid02APZJmjbmCxzrvKBDECQpiatysUU3Re82eTf1tMEhJhSFkh5so8prZiS4FcyXdW2El"
"1193","Nathan Anwar","2025-12-21T12:38:00.000Z","Alhamdulillah sehat selalu y dek","","0","0","0","-1","https://web.facebook.com/wahida.agustina.332/posts/pfbid02APZJmjbmCxzrvKBDECQpiatysUU3Re82eTf1tMEhJhSFkh5so8prZiS4FcyXdW2El"
"1194","Ali Sulistiana","2025-12-21T21:56:00.000Z","Assalamualaikum","","0","0","0","-1","https://web.facebook.com/wahida.agustina.332/posts/pfbid02APZJmjbmCxzrvKBDECQpiatysUU3Re82eTf1tMEhJhSFkh5so8prZiS4FcyXdW2El"
"1195","Sudirman","2026-01-02T18:15:00.000Z","Salam sehat selalu","","0","0","0","-1","https://web.facebook.com/wahida.agustina.332/posts/pfbid02APZJmjbmCxzrvKBDECQpiatysUU3Re82eTf1tMEhJhSFkh5so8prZiS4FcyXdW2El"
"1196","Zaenal","2025-12-21T22:54:00.000Z","Selamat malam kK","","0","0","0","-1","https://web.facebook.com/wahida.agustina.332/posts/pfbid02APZJmjbmCxzrvKBDECQpiatysUU3Re82eTf1tMEhJhSFkh5so8prZiS4FcyXdW2El"
"1197","Meylina Cewex Jelekk","2026-07-14T06:26:00.000Z","Terimakasih yg sudah berlangganan ""Ayo saling dukung sesama kreator ya  Semangat terus buat kontennya! "" https://www.facebook.com/meylina.sweet/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1198","Kiplie Juwan Alfarizki","2026-07-14T08:30:00.000Z","Melu kakak aj wess...","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1199","Shelly Liu","2026-07-14T06:26:00.000Z","Terimakasih yg sudah berlangganan ""Ayo saling dukung sesama kreator ya  Semangat terus buat kontennya! "" https://www.facebook.com/meylina.sweet/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1200","Kacong Kacong","2026-07-14T09:26:00.000Z","Alhamdulillah.swhat trus nak..smoga terhindari dari penyakit² setelah imunisasi","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1201","Lina Na","2026-07-14T08:03:00.000Z","Sehat selalu dek","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1202","Harun Gunawan","2026-07-14T09:46:00.000Z","Bobo yg cantik","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1203","Mustopa Ibrahim","2026-07-14T14:14:00.000Z","Halo adik kecil yang lucu","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1204","Milla TA","2026-07-14T06:49:00.000Z","gemesh nya, umur berapa bun","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1205","Dex Niaa","2026-07-14T09:57:00.000Z","Bobok cantik","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1206","Khoirul Lubab","2026-07-14T07:44:00.000Z","Alhamdulillah sehat” adek sayang","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1207","Meylina Cewex Jelekk","2026-07-13T16:26:00.000Z","Terimakasih yg sudah berlangganan ""Ayo saling dukung sesama kreator ya  Semangat terus buat kontennya! "" https://www.facebook.com/meylina.sweet/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1208","Kiplie Juwan Alfarizki","2026-07-13T18:30:00.000Z","Melu kakak aj wess...","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1209","Shelly Liu","2026-07-13T16:26:00.000Z","Terimakasih yg sudah berlangganan ""Ayo saling dukung sesama kreator ya  Semangat terus buat kontennya! "" https://www.facebook.com/meylina.sweet/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1210","Kacong Kacong","2026-07-13T19:26:00.000Z","Alhamdulillah.swhat trus nak..smoga terhindari dari penyakit² setelah imunisasi","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1211","Lina Na","2026-07-13T18:03:00.000Z","Sehat selalu dek","","0","0","0","-1","https://web.facebook.com/meylina.sweet/posts/pfbid0vReytkV8RMzxM4kxyok1uUft85xcLnjKnbKE2zEabqWdJq7qApz4Gcij2nJHZ5wYl"
"1212","Cici","2026-05-06T21:50:00.000Z","Jangan anggap remeh campak atau belias","","0","0","0","-1","https://web.facebook.com/pkm.sungaimenang/posts/pfbid02WXfmFUFB3nqSsg8cnjJSNnuzLk6LcZTTKAyHWidBsJd61RJFbhJeBfcRnqUopfqpl"
"1213","Cici","2026-05-06T07:50:00.000Z","Jangan anggap remeh campak atau belias","","0","0","0","-1","https://web.facebook.com/pkm.sungaimenang/posts/pfbid02WXfmFUFB3nqSsg8cnjJSNnuzLk6LcZTTKAyHWidBsJd61RJFbhJeBfcRnqUopfqpl"
"1214","Ayu Mulyana","2026-05-01T03:10:00.000Z","mbakkkk, cepat sehat kembali yaaa , aku tidak tau samean , tapi dulu ak pengagum e samean mbak tiap di berandaku samean selalu muncul ,makeup riasnya , dan anaknya samean yg perempuan itu syuka fashion show sama make up juga cantik"" ibu dan anak nya Masya Allah , semoga segera diangkat penyakitnya ya mbak amin allahumma amin  salam kenal mbak","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1215","Roshalimah","2026-05-01T04:12:00.000Z","Mbak abis gws ya. Sama mbak..rose juga begitu..ruam gatal2 ga sembuh2 dari bulan puasa..sp sekarang..ruam nya masih..","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1216","Wiedhy Satria","2026-05-01T02:51:00.000Z","ayoo semangat sembuh mbak........fokus pikirinan untuk sembuh.....","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1217","Ifa Nurlaila","2026-05-02T00:32:00.000Z","Moga Allah segera sembuhkan Aamiin, moga sakit ini menjadi wasilah di ampuni dosa"" masa lalu Aamiin","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1218","Erna Fitriani","2026-05-01T03:17:00.000Z","Syafakillah enggeh mbk. Semoga allah angkat penyakit pean n segera pulih. Aamiin...","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1219","Martini","2026-05-01T04:10:00.000Z","Semoga cpt sembuh dan pulih kembali mba vivin...","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1220","Yuli Wijayanti","2026-05-01T03:39:00.000Z","Semoga segera diangkat penyakitnya...dan diberikan kesehatan seperti sedia kal","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1221","Puri Ajeng Ginanti","2026-05-01T04:00:00.000Z","Lekas sembuh mba avi sayang  ayooo sehattt","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1222","Chandra Widyawati","2026-05-01T08:46:00.000Z","Lekas sembuh dan sehat kembali Mbak ,, aq tidak kenal sm sampean cuma tau dan berteman di fb saja semoga Alloh segera angkat  penyakit mbak nya Aamiinn","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1223","Trie Kotrek","2026-05-02T10:17:00.000Z","Semoga segera sembuh sobatku","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1224","Ayu Mulyana","2026-04-30T13:10:00.000Z","mbakkkk, cepat sehat kembali yaaa , aku tidak tau samean , tapi dulu ak pengagum e samean mbak tiap di berandaku samean selalu muncul ,makeup riasnya , dan anaknya samean yg perempuan itu syuka fashion show sama make up juga cantik"" ibu dan anak nya Masya Allah , semoga segera diangkat penyakitnya ya mbak amin allahumma amin  salam kenal mbak","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1225","Roshalimah","2026-04-30T14:12:00.000Z","Mbak abis gws ya. Sama mbak..rose juga begitu..ruam gatal2 ga sembuh2 dari bulan puasa..sp sekarang..ruam nya masih..","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1226","Wiedhy Satria","2026-04-30T12:51:00.000Z","ayoo semangat sembuh mbak........fokus pikirinan untuk sembuh.....","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1227","Ifa Nurlaila","2026-05-01T10:32:00.000Z","Moga Allah segera sembuhkan Aamiin, moga sakit ini menjadi wasilah di ampuni dosa"" masa lalu Aamiin","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1228","Erna Fitriani","2026-04-30T13:17:00.000Z","Syafakillah enggeh mbk. Semoga allah angkat penyakit pean n segera pulih. Aamiin...","","0","0","0","-1","https://web.facebook.com/avianti.khartika/posts/pfbid0322mo2sS2kApRwTEa1ty8o2xpCAcu4gP9XVix2XjxHaL96SQbZriiTGmfjKSdWB1el"
"1229","Yanti Sinurat","2026-01-13T14:11:00.000Z","Santan kelapa yang tua d campur kuning telur lalu d oles kak,songoni do borutta si rona na umur 3 tahun Hian marsahit campak,ido hu baen obat na kak","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1230","Nurhalima N","2026-01-11T17:40:00.000Z","Anakku kena campak demam tinggi turun naik duluan 3 hari, setelah sembuh demam baru hari ke 4 keluar ruam merah disemua tubuh kak. Gak ada berisi air. Nanti kira² semingguan itu ruamnya.","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1231","Dermawati Tampubolon","2026-01-12T02:33:00.000Z","Ketiga Minum sarsaarilla itu yg dl ku bikin ke doli2ku kena saat sdh semester 4 jd agak susah kalo sdh besar mending masih anak2 kulitnya masih bisa kembali normal lagi","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1232","Sisba Rosaria Angelia","2026-01-12T00:29:00.000Z","Flu Singapura itu dxq,,,dan gampang menular ,,,banyak minum kasih dx","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1233","Dorma Wati Lumban Gaol","2026-01-11T23:05:00.000Z","Tu flu dlsingapore kk,anakku Uda kena tu di ditelapak tangan ,kaki trus sariwan","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1234","Julia Maya","2026-01-11T15:49:00.000Z","Anakku juga kenak mak, kalo kata dokter ini flu Singapore, dan ini menular mak.","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1235","Cie Pudan","2026-01-11T23:26:00.000Z","Itu flu singapur kyknya mak. Biasanya timbul bintik2 bgini ditelapak tabgan n kaki tp dibadan tdk. Yg disertai saroawan jg. Ada sariawan gak mak?","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1236","Tuti M Sinurat","2026-01-12T07:58:00.000Z","Bawa berobat kedokter ja dekq","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1237","Bintang Sihaloho","2026-01-11T16:43:00.000Z","Ni flu Singapura kk...","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1238","Fres Nahak Palyama","2026-01-11T23:35:00.000Z","Bawa kedokter dulu k say","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1239","Yanti Sinurat","2026-01-12T23:11:00.000Z","Santan kelapa yang tua d campur kuning telur lalu d oles kak,songoni do borutta si rona na umur 3 tahun Hian marsahit campak,ido hu baen obat na kak","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1240","Nurhalima N","2026-01-11T02:40:00.000Z","Anakku kena campak demam tinggi turun naik duluan 3 hari, setelah sembuh demam baru hari ke 4 keluar ruam merah disemua tubuh kak. Gak ada berisi air. Nanti kira² semingguan itu ruamnya.","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1241","Dermawati Tampubolon","2026-01-11T11:33:00.000Z","Ketiga Minum sarsaarilla itu yg dl ku bikin ke doli2ku kena saat sdh semester 4 jd agak susah kalo sdh besar mending masih anak2 kulitnya masih bisa kembali normal lagi","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1242","Sisba Rosaria Angelia","2026-01-11T09:29:00.000Z","Flu Singapura itu dxq,,,dan gampang menular ,,,banyak minum kasih dx","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1243","Dorma Wati Lumban Gaol","2026-01-11T08:05:00.000Z","Tu flu dlsingapore kk,anakku Uda kena tu di ditelapak tangan ,kaki trus sariwan","","0","0","0","-1","https://web.facebook.com/merliana.sinurat/posts/pfbid0RwdkCzcLyNggZhXx7oEAmFzKuahx2Ygkon9yEzAVX63XQQYx9rxK7M6mYieVmgCml"
"1244","Cindy Annisa","2026-04-02T11:02:00.000Z","Anak aku khenzie tdi Bu yg brobat","","0","0","0","-1","https://web.facebook.com/bidan.rizka.widia.2025/posts/pfbid0sQbHFseQF4xHQYjYDeaSprGR4FMgY8z74Fe1dYtiVX6pq3sdeTxFcwSnFuwf8GcBl"
"1245","Denisyah Putry","2026-04-02T13:06:00.000Z","Ngerih juga ia buk rizka widia","","0","0","0","-1","https://web.facebook.com/bidan.rizka.widia.2025/posts/pfbid0sQbHFseQF4xHQYjYDeaSprGR4FMgY8z74Fe1dYtiVX6pq3sdeTxFcwSnFuwf8GcBl"
"1246","Puput Pransiska","2026-04-03T13:29:00.000Z","Buk Aqeela juga kayak gitu lah kyak keringet buntet","","0","0","0","-1","https://web.facebook.com/bidan.rizka.widia.2025/posts/pfbid0sQbHFseQF4xHQYjYDeaSprGR4FMgY8z74Fe1dYtiVX6pq3sdeTxFcwSnFuwf8GcBl"
"1247","Cindy Annisa","2026-04-01T21:02:00.000Z","Anak aku khenzie tdi Bu yg brobat","","0","0","0","-1","https://web.facebook.com/bidan.rizka.widia.2025/posts/pfbid0sQbHFseQF4xHQYjYDeaSprGR4FMgY8z74Fe1dYtiVX6pq3sdeTxFcwSnFuwf8GcBl"
"1248","Denisyah Putry","2026-04-01T23:06:00.000Z","Ngerih juga ia buk rizka widia","","0","0","0","-1","https://web.facebook.com/bidan.rizka.widia.2025/posts/pfbid0sQbHFseQF4xHQYjYDeaSprGR4FMgY8z74Fe1dYtiVX6pq3sdeTxFcwSnFuwf8GcBl"
"1249","Puput Pransiska","2026-04-02T23:29:00.000Z","Buk Aqeela juga kayak gitu lah kyak keringet buntet","","0","0","0","-1","https://web.facebook.com/bidan.rizka.widia.2025/posts/pfbid0sQbHFseQF4xHQYjYDeaSprGR4FMgY8z74Fe1dYtiVX6pq3sdeTxFcwSnFuwf8GcBl"
"1250","Hany Alzahriah","2026-07-11T00:58:00.000Z","Terimakasih atas dukungan nya. https://www.facebook.com/hany.shopbiak/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/hany.shopbiak/posts/pfbid0rEE74EpavPJCXHcpNcnqjtyN6pRoXkZX82ifUkuALpjpMZBFmggaJTXvZ8M5hY4Nl"
"1251","Arini Sutanto","2026-07-11T02:03:00.000Z","Bener say zaman tahun 2010 juga bunda terindikasi Hepatitis tidak aktip ,,tapi kata dokter biar anak aman dan tidak menular Hepatitis di imunisasi vaksin anti virus di rumah sakit bersalin harganya ampun zaman 2010 SDH 1.5 juta karena vaksin anti virus jadi mahal demi anak aman kedepannya JD orang tua waspada dan menyetujui di vaksin anti virus","","0","0","0","-1","https://web.facebook.com/hany.shopbiak/posts/pfbid0rEE74EpavPJCXHcpNcnqjtyN6pRoXkZX82ifUkuALpjpMZBFmggaJTXvZ8M5hY4Nl"
"1252","Nur Annisa","2026-07-11T14:37:00.000Z","Alhamdulillah vaksin sllu didokter ank sklian konsul tumbang dan di dokter anak juga minim gejala demamnya, InsyaAllah rezeky anak ada aja yg pnting puskes dan dokter sma sma mmbrikan vaksin yg trbaik","","0","0","0","-1","https://web.facebook.com/hany.shopbiak/posts/pfbid0rEE74EpavPJCXHcpNcnqjtyN6pRoXkZX82ifUkuALpjpMZBFmggaJTXvZ8M5hY4Nl"
"1253","Hasny","2026-07-11T05:55:00.000Z","Karna posyandu d tanggung pemerintah dokter umum begitulah mungkin perbedaan nya","","0","0","0","-1","https://web.facebook.com/hany.shopbiak/posts/pfbid0rEE74EpavPJCXHcpNcnqjtyN6pRoXkZX82ifUkuALpjpMZBFmggaJTXvZ8M5hY4Nl"
"1254","Tungga Pratiwi Handicraft","2026-07-12T13:58:00.000Z","Sy gak bingung sm sekali anak saya sehat makanya tanpa harus di imunisasi selesaiiiiiiiii.","","0","0","0","-1","https://web.facebook.com/hany.shopbiak/posts/pfbid0rEE74EpavPJCXHcpNcnqjtyN6pRoXkZX82ifUkuALpjpMZBFmggaJTXvZ8M5hY4Nl"
"1255","Rihana Rihana","2026-07-11T13:13:00.000Z","Anaku vaksin langsung ke dokter anak, sekalian konsultasi pertumbuhan anak","","0","0","0","-1","https://web.facebook.com/hany.shopbiak/posts/pfbid0rEE74EpavPJCXHcpNcnqjtyN6pRoXkZX82ifUkuALpjpMZBFmggaJTXvZ8M5hY4Nl"
"1256","Mia Harmia","2026-07-11T10:55:00.000Z","Gak sanggup aku baca say","","0","0","0","-1","https://web.facebook.com/hany.shopbiak/posts/pfbid0rEE74EpavPJCXHcpNcnqjtyN6pRoXkZX82ifUkuALpjpMZBFmggaJTXvZ8M5hY4Nl"
"1257","Natasha Maheswari","2026-07-11T03:50:00.000Z","Anakku imunisasi di bidan bayar sendiri.","","0","0","0","-1","https://web.facebook.com/hany.shopbiak/posts/pfbid0rEE74EpavPJCXHcpNcnqjtyN6pRoXkZX82ifUkuALpjpMZBFmggaJTXvZ8M5hY4Nl"
"1258","Raudlatul Jannah","2026-07-11T02:45:00.000Z","Terimakasih ilmunya dan informasinya kak say, sangat bermanfaat","","0","0","0","-1","https://web.facebook.com/hany.shopbiak/posts/pfbid0rEE74EpavPJCXHcpNcnqjtyN6pRoXkZX82ifUkuALpjpMZBFmggaJTXvZ8M5hY4Nl"
"1259","Ritha Deui","2026-07-11T03:19:00.000Z","betul beb kek KB steril yang disediakan pemerintah kalo ke dokter bisa belasan jutaa","","0","0","0","-1","https://web.facebook.com/hany.shopbiak/posts/pfbid0rEE74EpavPJCXHcpNcnqjtyN6pRoXkZX82ifUkuALpjpMZBFmggaJTXvZ8M5hY4Nl"
"1260","Hany Alzahriah","2026-07-10T10:58:00.000Z","Terimakasih atas dukungan nya. https://www.facebook.com/hany.shopbiak/subscribenow?surface=pinned_comments","","0","0","0","-1","https://web.facebook.com/hany.shopbiak/posts/pfbid0rEE74EpavPJCXHcpNcnqjtyN6pRoXkZX82ifUkuALpjpMZBFmggaJTXvZ8M5hY4Nl"
